lambda_rel,doc_name,domain,question,layout_retrieved,gt,first_hit_rank,recall
0.5,2023555902,Laws,What mechanism allows the Knesset to reenact a law struck down by the Supreme Court according to the proposed judicial reforms?,"[13559, 13608, 20447, 11377, 13586, 13616, 6216, 20460, 13540, 11780]",[13559],1,1.0
0.5,2023555905,Laws,Is it possible for foreign nationals to own land in the United Arab Emirates?,"[13935, 13934, 13931, 13936, 13659, 13933, 13932, 18459, 5247, 5910]","[13934, 13927]",2,0.5
0.5,2023555905,Laws,What are the consequences for a foreign national who changes their resident status and moves out of Iran without transferring their real estate rights?,"[13793, 13795, 17420, 13770, 17881, 17412, 13823, 12691, 13759, 13756]",[13793],1,1.0
0.5,2023555920,Laws,Has Greece enacted legislation regarding the registration of Artificial Intelligence systems?,"[15820, 16488, 16489, 18125, 16502, 16512, 16487, 15821, 18512, 19062]",[16488],2,1.0
0.5,2023555920,Laws,Has the United Kingdom introduced a bill concerning the regulation of AI and workers' rights?,"[15056, 16514, 15114, 15116, 15235, 15112, 15113, 15236, 15115, 16487]","[16513, 16514]",2,0.5
0.5,2023555911,Laws,Is the EU sanctions framework applicable worldwide?,"[15861, 15858, 14966, 12728, 15856, 1689, 1690, 15011, 14998, 20412]","[15856, 15861]",1,1.0
0.5,2023555911,Laws,What significant legislative amendment did Estonia adopt in 2016 in response to human rights violations in foreign countries?,"[15848, 15820, 15851, 15817, 15861, 10758, 15850, 15858, 15818, 15827]",[15848],1,1.0
0.5,2023555911,Laws,What is the title of the document?,"[25982, 23625, 3283, 3898, 3758, 25979, 15733, 22240, 23647, 23628]",[15802],Not Found,0.0
0.5,2021687414,Laws,Is the Belt and Road Initiative expected to have a negative impact on Pakistan's local fauna and flora?,"[8075, 8077, 8076, 8074, 9033, 9199, 8701, 8706, 8923, 9204]","[8811, 8814]",Not Found,0.0
0.5,2021687414,Laws,"What model does China Exim Bank follow, which allows the use of natural resources as collateral for loans?","[8341, 8170, 8115, 8336, 8159, 8564, 8744, 8344, 8961, 8751]",[8341],1,1.0
0.5,2021687414,Laws,What are the expected economic impacts of the Djibouti International Free Trade Zone once it is completed?,"[8214, 8213, 8194, 17824, 16554, 8499, 16822, 8221, 18012, 12514]",[8214],1,1.0
0.5,2021687414,Laws,How is the Belt and Road Initiative (BRI) addressing the criticisms it has faced according to the researchers at the S. Rajaratnam School of International Studies?,"[8162, 8251, 8811, 9146, 8097, 8829, 8140, 8541, 8706, 8935]",[8162],1,1.0
0.5,2021687414,Laws,From which page does the document start to state the situations of Asia?,"[8802, 23565, 23484, 2719, 3301, 10132, 318, 228, 12571, 15577]",[8451],Not Found,0.0
0.5,2023555917,Laws,Does Bulgaria require a three-fourths majority for constitutional amendments?,"[15991, 15992, 15978, 15985, 15977, 15975, 15980, 15981, 15982, 15989]","[15977, 15978]",3,1.0
0.5,2023555917,Laws,What type of majority is needed in Austria's National Council to adopt laws with constitutional status?,"[15976, 15985, 15986, 15977, 15989, 15984, 15975, 15981, 15982, 15978]","[15989, 15990]",5,0.5
0.5,2023555917,Laws,Does the Constitution of the Philippines require a two-thirds majority to declare war?,"[15989, 15976, 15981, 15990, 15985, 15978, 15977, 15983, 15980, 13607]","[15987, 15988]",Not Found,0.0
0.5,2023555917,Laws,Explain the distinction between the three broad types of majority vote requirements outlined in the report.,"[15972, 15984, 15993, 15988, 15987, 15973, 15967, 15971, 15992, 15980]","[15972, 15973]",1,1.0
0.5,2023555917,Laws,Does Costa Rica require a two-thirds majority of all members for approving international treaties?,"[15979, 15976, 15978, 15977, 15988, 15989, 15975, 15982, 15981, 15993]","[15978, 15979]",1,1.0
0.5,2023555917,Laws,On which page does the document list the information about France?,"[18010, 20190, 16473, 7175, 1196, 12067, 1187, 23858, 18491, 7125]","[15980, 15981]",Not Found,0.0
0.5,2023555917,Laws,What is the title of the document?,"[25982, 23625, 3898, 25979, 15733, 3283, 3758, 22240, 23647, 23626]",[15965],Not Found,0.0
0.5,2023555919,Laws,Is normal operation of a commercial drone prohibited in Brazil if the license has expired for more than 30 days?,"[16372, 16202, 16009, 16021, 16010, 16083, 16017, 16012, 16275, 16445]","[16185, 16196]",Not Found,0.0
0.5,2023555919,Laws,How many hours of flying experience with the type of AV for which the license is requested must an applicant have to apply for an AV license in Israel?,"[16418, 16432, 16388, 16407, 16434, 16420, 16414, 16408, 16383, 16393]",[16418],1,1.0
0.5,2023555919,Laws,When was the report released?,"[15332, 14883, 11989, 10958, 15326, 11425, 12005, 1201, 1182, 1750]",[15996],Not Found,0.0
0.5,2023555919,Laws,From which page does the report detail the situations of India?,"[10524, 11519, 19213, 20355, 2137, 1185, 8628, 1755, 23874, 13536]",[16326],Not Found,0.0
0.5,2021687415,Laws,What is the estimated value of the UK's market for automated vehicles by 2035?,"[9700, 8560, 15277, 9729, 14512, 9697, 9373, 9726, 9256, 9382]",[9700],1,1.0
0.5,2021687415,Laws,Which institution in Turkey has the authority for type approval of motor vehicles under EU rules?,"[9602, 9305, 9308, 9616, 9253, 9609, 9271, 9353, 9614, 9367]",[9602],1,1.0
0.5,2021687415,Laws,What regulation requires manufacturers to ensure vehicles minimize the risk of injury to occupants and other road users?,"[9316, 9289, 9260, 9368, 9503, 9254, 9267, 9583, 9721, 9449]",[9316],1,1.0
0.5,2021687415,Laws,How many countries or institutions are listed on the cover?,"[8147, 16474, 7234, 19206, 16473, 21249, 18922, 9761, 16516, 9759]",[9238],Not Found,0.0
0.5,2021687415,Laws,From which page does the document present the information about Spain?,"[339, 318, 22384, 228, 3758, 24628, 298, 13022, 20820, 2959]",[9321],Not Found,0.0
0.5,2019670779,Laws,Does Israeli law require a specific license for each cosmetic product in addition to a general cosmetic license?,"[1528, 1542, 1534, 1537, 1536, 1564, 1560, 1589, 1430, 1555]",[1528],1,1.0
0.5,2019670779,Laws,How does the TGA relate to the mandatory reporting obligations to the ACCC for adverse events caused by therapeutic goods?,"[1282, 15277, 1235, 1274, 1279, 1231, 1239, 1637, 1262, 1671]",[1282],1,1.0
0.5,2019670779,Laws,How many countries or institutions are listed on the cover of the report?,"[8147, 16473, 18922, 16474, 7234, 19206, 21249, 9759, 9761, 5998]",[1198],Not Found,0.0
0.5,2019670779,Laws,How many pages does the document have?,"[2961, 3758, 12987, 2763, 3767, 2969, 3610, 3427, 3627, 23219]",[1746],Not Found,0.0
0.5,2022666109,Laws,Has a bill been introduced in the US Senate to revise ethylene oxide emissions standards under the Clean Air Act?,"[11765, 11738, 11749, 11746, 11755, 11750, 11758, 11752, 11754, 10189]","[11765, 11759]",1,0.5
0.5,2022666109,Laws,On what date did President Biden sign the National Security Memorandum to address IUU fishing and related harmful fishing practices?,"[11795, 11794, 11797, 5708, 11798, 11793, 11799, 11796, 5710, 17302]","[11795, 11788]",1,0.5
0.5,2022666109,Laws,Did the D.C. Circuit Court find that generation shifting can be considered a system of emission reduction under section 111?,"[11759, 11757, 11787, 11763, 8382, 11408, 11405, 10545, 8379, 5115]",[11759],1,1.0
0.5,2022666109,Laws,How does the Paris Agreement aim to address climate change?,"[11791, 11790, 11792, 13468, 14164, 9264, 9363, 9308, 13443, 9481]",[11791],1,1.0
0.5,2022666109,Laws,Is there a research collaboration between the UK and the US on air quality?,"[11797, 11796, 11798, 11726, 11735, 9741, 2375, 158, 157, 6273]","[11792, 11797]",1,0.5
0.5,2022666109,Laws,Are Welsh ministers required to consult the natural resources body for Wales before making regulations?,"[11856, 18146, 19046, 18214, 18161, 18154, 10504, 18179, 18267, 19074]",[11856],1,1.0
0.5,2022666109,Laws,Did President Donald J. Trump withdraw the US from the Paris Agreement?,"[11792, 486, 430, 83, 90, 20, 471, 530, 497, 63]","[11792, 11786]",1,0.5
0.5,2022666100,Laws,Is the establishment of administrative organs and the determination of their powers exclusively regulated by law according to the Turkish Constitution?,"[11386, 11384, 10360, 11371, 10346, 13423, 10349, 11410, 10482, 10386]",[11386],1,1.0
0.5,2022666100,Laws,What is the hierarchical status of CBKs that are not issued during and related to a state of emergency?,"[11367, 11376, 11418, 11363, 11383, 11408, 11381, 1793, 11396, 14296]",[11367],1,1.0
0.5,2022666100,Laws,How many pages does the document have?,"[2961, 3758, 12987, 2763, 3767, 2969, 3610, 3627, 3427, 23219]",[11420],Not Found,0.0
0.5,2022666107,Laws,"What European standard must structural elements of glued laminated wood and glued solid wood conform to, according to the 2018 Ministerial Decree?","[11534, 11532, 11530, 11544, 11533, 11518, 11526, 11524, 11465, 11484]",[11534],1,1.0
0.5,2022666107,Laws,What must be done to mass timber with rectangular sections according to the circular issued by the Ministry of Infrastructure and Transportation?,"[11543, 11537, 25435, 19821, 19822, 11554, 19897, 19884, 20016, 24389]",[11543],1,1.0
0.5,2022666107,Laws,How many countries are listed on the cover of the report?,"[8147, 20331, 13961, 15908, 16525, 19206, 4075, 13957, 13959, 15977]",[11422],Not Found,0.0
0.5,2022666107,Laws,When was the report released?,"[15332, 14883, 15326, 11989, 10958, 11425, 12005, 1201, 1182, 1750]",[11423],Not Found,0.0
