lambda_rel,doc_name,domain,question,layout_retrieved,gt,first_hit_rank,recall
0.5,c31e6580d0175ab3f9d99d1ff0bfa000,Tutorial/Workshop,How many slides include more than one figure? Here don't consider the charts.  ,"[16078, 19014, 1519, 19579, 16067, 11106, 8128, 6338, 16075, 6170]","[17877, 17879]",Not Found,0.0
0.5,c31e6580d0175ab3f9d99d1ff0bfa000,Tutorial/Workshop,What is the title of the slide?,"[20796, 18424, 21965, 17248, 17251, 19086, 19147, 11333, 9014, 9018]",[17827],Not Found,0.0
0.5,c31e6580d0175ab3f9d99d1ff0bfa000,Tutorial/Workshop,who is the presenter of this slide?,"[12264, 10873, 1768, 15677, 1769, 16804, 16803, 447, 16404, 948]",[17828],Not Found,0.0
0.5,c31e6580d0175ab3f9d99d1ff0bfa000,Tutorial/Workshop,"TOP security concerns of computerized medical information DIAGRAM DISCUSSED ABOUT WHICH YEAR? List all of them like ['2014', '2018', '2020'].","[6168, 16528, 3048, 7475, 7143, 6971, 6170, 1303, 7054, 17861]","[17857, 17861]",10,0.5
0.5,c31e6580d0175ab3f9d99d1ff0bfa000,Tutorial/Workshop,Mention Tablet Capture Devices used by some hospitals?,"[17842, 17846, 17843, 17847, 17841, 17845, 17844, 6832, 6887, 18531]","[17842, 17843, 17844, 17845, 17846]",1,1.0
0.5,c31e6580d0175ab3f9d99d1ff0bfa000,Tutorial/Workshop,What are the HIT applications?,"[17835, 17833, 17834, 14587, 10185, 10265, 10260, 14903, 5664, 19951]","[17834, 17835]",1,1.0
0.5,c31e6580d0175ab3f9d99d1ff0bfa000,Tutorial/Workshop,"How many times does ""HIT"" appear in slide?","[15339, 4592, 11965, 14718, 18582, 15498, 5735, 10415, 10873, 6586]","[17832, 17833, 17827, 17830]",Not Found,0.0
0.5,dr-vorapptchapter1emissionsources-121120210508-phpapp02_95,Research report / Introduction,What are the four concrect facts of global challenges?,"[17655, 17654, 15311, 15291, 7823, 5281, 5230, 14859, 10744, 12135]",[20543],Not Found,0.0
0.5,dr-vorapptchapter1emissionsources-121120210508-phpapp02_95,Research report / Introduction,"Among the global challenges and requirements, which of them would be constantly increasing between 1950 and 2050?","[20548, 1692, 20806, 20553, 6170, 17692, 6166, 856, 17678, 16725]",[20548],1,1.0
0.5,dr-vorapptchapter1emissionsources-121120210508-phpapp02_95,Research report / Introduction,What four elements are exhausted in the combustion process of vehicles?,"[20584, 20873, 931, 20825, 20621, 20877, 20694, 20638, 20832, 20828]",[20587],Not Found,0.0
0.5,dr-vorapptchapter1emissionsources-121120210508-phpapp02_95,Research report / Introduction,What are the top 3 sources according to the total emission in percent by weight? List them in a descending order  ,"[20574, 20572, 20575, 20787, 5259, 20802, 7824, 20801, 20548, 18445]",[20574],1,1.0
0.5,dr-vorapptchapter1emissionsources-121120210508-phpapp02_95,Research report / Introduction,List all the PM health effects that increse by more than 35% in India and Thailand.,"[20721, 20722, 520, 20720, 1058, 9805, 20793, 21643, 16261, 617]",[20721],1,1.0
0.5,dr-vorapptchapter1emissionsources-121120210508-phpapp02_95,Research report / Introduction,"For first two gases that causes greenhouse effect, list their proportions of the exhaust gas from Gasoline-engine. ","[20761, 20587, 369, 20879, 39, 5249, 20637, 20763, 20572, 20782]","[20761, 20762]",1,0.5
0.5,dr-vorapptchapter1emissionsources-121120210508-phpapp02_95,Research report / Introduction,One kind of gas is the siginificant contributor to climate change. What are the top 3 countries that produces this gas most?,"[20572, 20637, 20587, 20879, 39, 20565, 20828, 16813, 20797, 15447]","[20777, 20793]",Not Found,0.0
0.5,bigdatatrends-120723191058-phpapp02_95,Tutorial/Workshop,What three tabs can be seen on Garmin Connect's interface in the image?,"[18089, 18235, 12988, 17685, 18246, 17655, 18231, 18216, 198, 18063]",[17656],Not Found,0.0
0.5,bigdatatrends-120723191058-phpapp02_95,Tutorial/Workshop,What are the two companies that offer both of business intelligence in its app and structured DB in its infrastructure? ,"[1627, 4034, 20401, 17863, 1546, 21109, 11340, 3715, 20400, 1703]","[17667, 17669, 17670]",Not Found,0.0
0.5,bigdatatrends-120723191058-phpapp02_95,Tutorial/Workshop,Which sense is said to have the same bandwidth as a USB key?,"[17695, 17697, 19682, 15649, 17654, 14940, 15152, 16476, 4255, 5694]","[17692, 17695]",1,0.5
0.5,bigdatatrends-120723191058-phpapp02_95,Tutorial/Workshop,How many all vendors have big data revenues over $250M?,"[17676, 17674, 17678, 19383, 5462, 21298, 21462, 4981, 21550, 19382]",[17674],2,1.0
0.5,bigdatatrends-120723191058-phpapp02_95,Tutorial/Workshop,List the different senses in the ascending order of their bandwidth according to Page 20,"[17694, 17695, 17692, 16658, 4859, 4799, 17697, 4794, 4384, 18422]","[17692, 17695]",2,1.0
0.5,bigdatatrends-120723191058-phpapp02_95,Tutorial/Workshop,How many tables are there in the whole slides? ,"[10554, 15624, 10873, 11175, 15625, 12264, 4869, 4807, 6588, 11153]","[17688, 17724, 17717, 17686]",Not Found,0.0
0.5,PWC_opportunity_of_lifetime,Brochure,List the areas that PWC performs IA support across.,"[19758, 10356, 19756, 19720, 14918, 9784, 10423, 4032, 10357, 15620]","[9762, 9770, 9771, 9772, 9773, 9774, 9775, 9776]",Not Found,0.0
0.5,PWC_opportunity_of_lifetime,Brochure,How many employees dose PWC Assurance have?,"[14918, 16299, 614, 19720, 15240, 9784, 18381, 142, 145, 10418]",[9764],Not Found,0.0
0.5,PWC_opportunity_of_lifetime,Brochure,"How many employees dose PWC have including Assurance, Consulting, Deals and Tax & Legal Services? ","[9757, 9876, 9759, 9813, 9875, 5253, 11083, 806, 2506, 5254]","[9789, 9764, 9800, 9832, 9808, 9851, 9821]",Not Found,0.0
0.5,PWC_opportunity_of_lifetime,Brochure,Who is Ibrahim? ,"[9876, 5475, 21191, 6316, 6313, 12744, 8208, 15047, 7342, 15445]",[9876],1,1.0
0.5,PWC_opportunity_of_lifetime,Brochure,How many ways to connect with pwc people?,"[9865, 9876, 17659, 19973, 18580, 9734, 18533, 9739, 9868, 6585]","[9873, 9874, 9875, 9876, 9877, 9878, 9879]",2,0.14
0.5,PP_2021.04.22_voting-access_REPORT,Research report / Introduction,"Compared to October 2018, by how much did the proportion of Democrats who support automatically registering all eligible citizens to vote increase by April 2021?","[8093, 8120, 8086, 7748, 8078, 8088, 7805, 8084, 8382, 8109]",[8093],1,1.0
0.5,PP_2021.04.22_voting-access_REPORT,Research report / Introduction,What percentage of Republicans strongly favor automatically registering all eligible citizens to vote?,"[8115, 8139, 8109, 8075, 8088, 8078, 8120, 8123, 6394, 8112]","[8104, 8109]",3,0.5
0.5,PP_2021.04.22_voting-access_REPORT,Research report / Introduction,"Among Republicans, which age group has the highest proportion of support for making Election Day a national holiday?","[8128, 8122, 8123, 8571, 8120, 8574, 8456, 8652, 6394, 6544]","[8128, 8120]",1,1.0
0.5,PG_20.07.30_U.S.-Views-China_final,Research report / Introduction,What percentage does Republicans in the United States rate China's response good to the COVID-19 pandemic?,"[6141, 5855, 5882, 5881, 6465, 6196, 6193, 6143, 5876, 6463]","[5873, 5879]",Not Found,0.0
0.5,PG_20.07.30_U.S.-Views-China_final,Research report / Introduction,How much did the proportion of the favorable views of China among the American public decresed from 2005 to 2020?,"[6371, 5838, 5928, 6368, 6187, 5852, 6455, 5862, 6516, 5839]",[5838],2,1.0
0.5,PG_20.07.30_U.S.-Views-China_final,Research report / Introduction,"Assume that in a survey conducted after July 2020, the percentage of Americans who believe China has done a ""good"" job dealing with the coronavirus outbreak increased by 10 percentage points, then what percentage of Americans would believe China has done a ""bad"" job (assuming the percentage of all the other options stays the same)?","[6190, 6463, 6118, 6193, 6459, 6140, 6341, 5855, 5839, 5875]",[5845],Not Found,0.0
0.5,PG_20.07.30_U.S.-Views-China_final,Research report / Introduction,"Assume that after July 2020, the percentage of Republicans who believe ""China is an enemy of the U.S."" increased by 10 percentage points, while the percentage of Democrats remained the same.  What would be the difference in the percentage between Republicans and Democrats at that time?","[6453, 5855, 6353, 6394, 6451, 6009, 6498, 6415, 6395, 5922]",[5855],2,1.0
0.5,PG_20.07.30_U.S.-Views-China_final,Research report / Introduction,"which age group experienced the greatest change in the percentage holding an ""unfavorable"" opinion of China between 2005 and 2010?","[5867, 5838, 5862, 6544, 5873, 6416, 6386, 5949, 6371, 6368]",[5867],1,1.0
0.5,a4f3ced0696009fec3179f493e4f28c4,Administration/Industry file,What company is a plaintiff?,"[14479, 3928, 14444, 14429, 14375, 1834, 1830, 1835, 1826, 16220]",[16098],Not Found,0.0
0.5,csewt7zsecmmbzjufbyx-signature-24d91a254426c21c3079384270e1f138dc43a271cfe15d6d520d68205855b2a3-poli-150306115347-conversion-gate01,Brochure,"From 2009 to 2013, as for the adviser's organic growth rate,  how many years are higher than 2011?","[19172, 16641, 19255, 21312, 11863, 19257, 6805, 14546, 1725, 20808]","[19170, 19172]",1,0.5
0.5,csewt7zsecmmbzjufbyx-signature-24d91a254426c21c3079384270e1f138dc43a271cfe15d6d520d68205855b2a3-poli-150306115347-conversion-gate01,Brochure,"How many years have there been more than 4,000 births (thousands)?","[19165, 19170, 16499, 9335, 6639, 20827, 16597, 20825, 20107, 6684]",[19170],2,1.0
0.5,csewt7zsecmmbzjufbyx-signature-24d91a254426c21c3079384270e1f138dc43a271cfe15d6d520d68205855b2a3-poli-150306115347-conversion-gate01,Brochure,On what page does the first part end?,"[14961, 5484, 14649, 10290, 14938, 5242, 5303, 4780, 5035, 15123]","[19159, 19238, 19239]",Not Found,0.0
0.5,csewt7zsecmmbzjufbyx-signature-24d91a254426c21c3079384270e1f138dc43a271cfe15d6d520d68205855b2a3-poli-150306115347-conversion-gate01,Brochure,what are the overlapped apps between page 21 and 62?,"[7288, 15850, 7061, 4417, 17819, 20022, 19994, 5253, 16496, 709]","[19243, 19247, 19248, 19353, 19355, 19357]",Not Found,0.0
0.5,b3m5kaeqm2w8n4bwcesw-140602121350-phpapp02_95,Tutorial/Workshop,What are used for long-distance communication as introduced in this slide?,"[16968, 16959, 16962, 10953, 12344, 16960, 1166, 16958, 5406, 677]",[16958],8,1.0
0.5,disciplined-agile-business-analysis-160218012713_95,Tutorial/Workshop,How many different twitter accounts are shown in slide?,"[6903, 19748, 6839, 15741, 19257, 6833, 16486, 15743, 19255, 6848]","[20383, 20502, 20391]",Not Found,0.0
0.5,disciplined-agile-business-analysis-160218012713_95,Tutorial/Workshop,How many different Chinese characters are shown in slide?,"[1768, 12264, 19147, 11545, 10918, 11682, 11683, 11544, 16803, 17253]","[20507, 20508, 20509]",Not Found,0.0
0.5,disciplined-agile-business-analysis-160218012713_95,Tutorial/Workshop,What stages does high level lifecycle have more than basic lifecycle?,"[20416, 20411, 20409, 20408, 19743, 20414, 1673, 20510, 20413, 12468]","[20416, 20411]",1,1.0
0.5,SAO-StudentSupport_Guidebook-Content,Guidebook,"Excepted for the public holidays, when is the counter closed on Tuesday according to the provided operating hours?","[12232, 10841, 12162, 10771, 15027, 12066, 10675, 12265, 12267, 15046]",[10673],Not Found,0.0
0.5,SAO-StudentSupport_Guidebook-Content,Guidebook,Which email should an exchange student contact for housing matters?,"[12098, 10707, 9117, 10705, 12097, 10706, 12096, 20524, 8311, 6907]",[10707],2,1.0
0.5,SAO-StudentSupport_Guidebook-Content,Guidebook,What is thed dental telephone number for fullerton healthcare at NTU?,"[12160, 10769, 12162, 10771, 12161, 10770, 12159, 10768, 10832, 12158]",[10770],6,1.0
0.5,SAO-StudentSupport_Guidebook-Content,Guidebook,"When a student cannot be found, who should we contact?","[1137, 12223, 10832, 17522, 10798, 12189, 10102, 1165, 15552, 19479]",[10832],3,1.0
0.5,SAO-StudentSupport_Guidebook-Content,Guidebook,"At NTU, how many types of Field Sports can students participate in?","[10887, 12278, 10888, 12279, 12008, 10617, 19026, 18210, 18198, 10986]","[10888, 10887]",1,1.0
0.5,P19-1598,Academic paper,What is the primary challenge addressed by the introduction of the Linked WikiText-2 dataset?,"[5721, 5764, 5815, 5793, 5762, 5730, 5731, 5782, 5774, 5797]","[5745, 5762]",5,0.5
0.5,P19-1598,Academic paper,What is the top-1 accuracy of the Oracle KGLM on birthdate prediction?,"[5805, 10406, 5813, 5800, 11894, 10405, 5802, 4380, 5721, 10329]",[5800],4,1.0
0.5,P19-1598,Academic paper,How many documents are there in the training set of the Linked WikiText-2 Corpus?,"[5764, 5815, 5721, 5793, 5731, 5782, 5797, 5771, 5730, 5772]",[5771],8,1.0
0.5,P19-1598,Academic paper,Which language model has the lowest Perplexity (PPL) according to Table 3?,"[5002, 5000, 5796, 5007, 5533, 5542, 10257, 5617, 11103, 11113]",[5796],3,1.0
0.5,P19-1598,Academic paper,Who is the last author of the paper?,"[5737, 15745, 4717, 5044, 5014, 4888, 21405, 5628, 5431, 4336]",[5718],Not Found,0.0
0.5,P19-1598,Academic paper,On which page does the paper introduce the corpus statistics?,"[3723, 15259, 15797, 4409, 11851, 15487, 3558, 16036, 4990, 10190]","[5773, 5765]",Not Found,0.0
0.5,W18-4401,Academic paper,How many Facebook comments were provided in the dataset for training purposes?,"[15699, 5534, 15683, 4593, 6978, 4398, 6976, 4572, 5618, 4578]",[15699],1,1.0
0.5,W18-4401,Academic paper,How many categories of aggression were participants asked to classify texts into?,"[15694, 15770, 15683, 15699, 15874, 17500, 16071, 5536, 17861, 4630]",[15694],1,1.0
0.5,P19-1164,Academic paper,Which language pair has the highest accuracy (Acc) score for Google Translate according to Table 2?,"[5203, 5213, 5221, 11083, 5215, 15963, 5216, 15965, 4021, 5204]",[5203],1,1.0
0.5,P19-1164,Academic paper,"Based on Figure 2, which language exhibited the greatest bias in accuracy between stereotypical and non-stereotypical gender roles when using Google Translate?","[5213, 5216, 5231, 5180, 5188, 5204, 5215, 5192, 5221, 5185]","[5203, 5213]",1,0.5
0.5,P19-1164,Academic paper,Which language showed the greatest improvement in gender prediction accuracy when adjectives were added?,"[5215, 5210, 5204, 4506, 5180, 15992, 5213, 5203, 4375, 10406]",[5214],Not Found,0.0
0.5,P19-1164,Academic paper,How many references are cited in the paper?,"[373, 21992, 21891, 21999, 15876, 8900, 1963, 21861, 16040, 9935]","[5235, 5236, 5237]",Not Found,0.0
0.5,W18-5713,Academic paper,What is the reported issue with sequence generation models in dialogue tasks?,"[15777, 15773, 15827, 15771, 15772, 15779, 5236, 15775, 5050, 15796]",[15775],8,1.0
0.5,W18-5713,Academic paper,Is the Seq2Seq model shown to produce longer or shorter sentences when compared to human responses?,"[15797, 15777, 15805, 15804, 5134, 15803, 15795, 15784, 15793, 15787]",[15777],2,1.0
0.5,W18-5713,Academic paper,How many total evaluations were collected for the comparison between RetrieveNRefine++ (retrieved) vs. Seq2Seq?,"[15804, 15803, 15799, 15794, 15795, 15793, 15787, 15784, 15785, 15797]",[15804],1,1.0
0.5,W18-5713,Academic paper,Which method scored the highest in the Engagingness metric?,"[15803, 16785, 16921, 15802, 14939, 10353, 21414, 198, 4849, 15816]",[15803],1,1.0
0.5,W18-5713,Academic paper,How much did the Engagingness score improve when comparing Seq2Seq (PPL) to RetrieveNRefine++?,"[15803, 15804, 15787, 15802, 15799, 15806, 15797, 15793, 15794, 15805]",[15803],1,1.0
0.5,W18-5713,Academic paper,Which method produces the longest sentences in terms of word count?,"[15793, 15794, 4400, 10329, 7136, 10413, 1556, 15797, 9174, 20076]",[15805],Not Found,0.0
0.5,W18-5713,Academic paper,Which model pair had the highest win rate according to Table 5?,"[11153, 4520, 4755, 5536, 5698, 5327, 5271, 4391, 11893, 5675]",[15804],Not Found,0.0
0.5,W18-5713,Academic paper,What is the first sentence on page 5?,"[15993, 1890, 11100, 4594, 2421, 10439, 4424, 11108, 3949, 3519]",[15817],Not Found,0.0
0.5,P19-1416,Academic paper,What was the F1 score achieved by single-paragraph BERT in the open-domain setting?,"[5334, 5274, 5366, 5365, 5327, 5363, 1618, 5358, 5345, 5695]","[5314, 5334]",1,0.5
0.5,P19-1416,Academic paper,What F1 score did the single-paragraph BERT model achieve in the distractor setting on HOTPOTQA?,"[5327, 5332, 5356, 5308, 5334, 5338, 5367, 5331, 10255, 5360]",[5332],2,1.0
0.5,P19-1416,Academic paper,Which model has the highest Distractor F1 score according to Table 1?,"[5327, 5332, 5358, 4172, 5328, 4170, 5606, 4390, 5359, 4293]","[5310, 5327]",1,0.5
0.5,P19-1416,Academic paper,What is the F1 score of the single-paragraph BERT model in the setting with 500 open-domain paragraphs?,"[5366, 5365, 5363, 5334, 5327, 5358, 11897, 4378, 10255, 5345]",[5365],2,1.0
0.5,P19-1416,Academic paper,By how much does the F1 score improve when the gold paragraph is added to the open-domain setting with 500 paragraphs?,"[5365, 5366, 5363, 5359, 11828, 5334, 5339, 5333, 5332, 5327]",[5365],1,1.0
0.5,P19-1416,Academic paper,"According to Figure 2, how does the model decide which answer to select?","[11181, 5321, 5390, 11097, 11090, 10187, 10231, 11153, 11114, 11954]",[5315],Not Found,0.0
0.5,P19-1459,Academic paper,Did BERT's best performance on the Argument Reasoning Comprehension Task surpass the average untrained human baseline?,"[5418, 5471, 5427, 5443, 5428, 4388, 5034, 5430, 5541, 4756]","[5432, 5443]",4,0.5
0.5,P19-1459,Academic paper,Why are the results of BERT with a mean of 71.6% not considered meaningful?,"[5443, 5429, 5458, 5430, 5462, 5463, 4403, 5457, 6923, 10208]","[5432, 5443]",1,0.5
0.5,P19-1459,Academic paper,What is the test set accuracy of BERT (Large) as reported in the best run according to Table 1?,"[5428, 5427, 5468, 16088, 5429, 4094, 5458, 5617, 5687, 4150]",[5428],1,1.0
0.5,P19-1459,Academic paper,What function is used to determine a probability distribution over the two warrants in the proposed architecture?,"[5437, 5430, 5439, 7248, 5445, 5735, 5434, 4914, 4264, 5432]",[5437],1,1.0
0.5,P19-1033,Academic paper,Which method is used to learn short-term user representations?,"[4841, 4817, 4849, 4410, 5478, 4831, 4840, 4814, 4843, 4847]",[4786],Not Found,0.0
0.5,P19-1033,Academic paper,How does the performance of LSTUR-con measured by AUC compare to LSTUR-ini as the mask probability p increases?,"[4865, 4863, 4855, 4864, 4854, 4845, 4868, 4844, 4841, 4825]","[4865, 4854]",1,1.0
0.5,P19-1033,Academic paper,What is the total number of users included in the dataset?,"[8921, 4832, 6094, 6870, 6095, 6903, 15699, 6661, 15963, 15793]","[4832, 4814]",2,0.5
0.5,P19-1033,Academic paper,How many users from the dataset were not included in the training set?,"[4832, 10206, 15963, 5463, 5093, 10386, 15810, 7610, 4665, 6889]","[4832, 4814]",1,0.5
0.5,P19-1033,Academic paper,How do the two methods introduced in Figure 3 differ in integrating the long-term and short-term user representations?,"[4818, 4872, 4786, 4841, 4819, 4806, 4779, 4845, 4843, 4847]",[4806],6,1.0
0.5,P19-1033,Academic paper,What is the optimal mask probability p value for both LSTUR-ini and LSTUR-con according to Figure 8?,"[4865, 4864, 4863, 4868, 4854, 4855, 4845, 4806, 4841, 20749]","[4865, 4854]",1,1.0
0.5,P19-1033,Academic paper,What are the two sub-modules within the news encoder according to Figure 2?,"[4794, 4807, 4803, 4849, 4859, 4860, 4792, 4851, 4797, 4805]",[4799],Not Found,0.0
0.5,P18-1125,Academic paper,What is the underlying principle behind deriving prompt-vectors for phrasings in the framework?,"[4590, 4592, 10334, 11126, 5184, 17689, 5072, 11183, 14378, 16591]","[4578, 4588]",Not Found,0.0
0.5,P18-1125,Academic paper,How many authors are on the paper?,"[21092, 21990, 5293, 4761, 20401, 21999, 17767, 20729, 2137, 17641]","[4541, 4542]",Not Found,0.0
0.5,P18-1125,Academic paper,How many institutions are listed on the paper?,"[10624, 20906, 11974, 12015, 3903, 5178, 9216, 21237, 4634, 10594]","[4541, 4542]",Not Found,0.0
0.5,P19-1355,Academic paper,How many more hours does it take to train ELMo compared to BERT_base on GPU according to Table 3?,"[5274, 5271, 5265, 5253, 15958, 5458, 4390, 5617, 10425, 5429]",[5271],2,1.0
0.5,P19-1355,Academic paper,What is the range of cloud compute costs for training the GPT-2 model according to Table 3?,"[5271, 5280, 11113, 5279, 10418, 5267, 5528, 11083, 5241, 11082]",[5271],1,1.0
0.5,P19-1355,Academic paper,What is the CO2 equivalent emission for training a Transformer (big) NLP model on a GPU?,"[5274, 5481, 5517, 5245, 5480, 5263, 5516, 5617, 5248, 5618]",[5271],Not Found,0.0
0.5,Q18-1021,Academic paper,What is the average number of unique document paths per sample in the MedHop dataset?,"[10207, 10208, 10249, 10206, 10257, 10248, 10260, 8814, 6910, 10209]","[10195, 10205]",Not Found,0.0
0.5,Q18-1021,Academic paper,What was the accuracy of the Document-cue model on WIKIHOP before filtering?,"[10257, 4172, 10247, 10260, 4170, 10246, 10216, 10255, 10161, 10231]",[10244],Not Found,0.0
0.5,Q18-1021,Academic paper,How many training samples does WIKIHOP have?,"[10257, 10205, 10231, 10219, 10185, 10224, 10247, 10209, 10255, 10212]",[10208],Not Found,0.0
0.5,Q18-1021,Academic paper,On which page does the paper present the dataset sizes?,"[5114, 9339, 11215, 3094, 10205, 20066, 7824, 5796, 8244, 10120]",[10207],Not Found,0.0
0.5,P18-1041,Academic paper,"How do SWEMs generally account for spatial, word-order information within a text sequence?","[4380, 4394, 4401, 4362, 4358, 4407, 4365, 4409, 4425, 4335]",[4335],10,1.0
0.5,P18-1041,Academic paper,Which variant of SWEM performs the best on text sequence matching tasks?,"[4407, 4336, 4358, 4422, 4383, 4390, 4388, 4392, 4331, 15802]",[4388],7,1.0
0.5,P18-1041,Academic paper,How much faster is the SWEM model compared to the LSTM model in terms of training speed?,"[4409, 4410, 4335, 4378, 4338, 4376, 4419, 4377, 4365, 4414]",[4378],4,1.0
0.5,P18-1041,Academic paper,What model achieved the highest accuracy on the Yelp Polarity sentiment analysis task according to Table 2?,"[4371, 4981, 5000, 4395, 5010, 4399, 11103, 4982, 5536, 5002]",[4371],1,1.0
0.5,P18-1041,Academic paper,How much does the test accuracy decrease when using a shuffled training set as opposed to the original training set on the Yelp polarity dataset?,"[4399, 4395, 5615, 4398, 4401, 4394, 5463, 5616, 4396, 5562]",[4395],2,1.0
0.5,P18-1041,Academic paper,Which model achieved the highest accuracy on the SST-2 dataset?,"[4403, 11140, 5203, 5007, 5112, 5107, 4425, 4758, 10237, 4391]","[4403, 4390]",1,0.5
0.5,P18-1041,Academic paper,How many subfigures are there in Figure 2?,"[4725, 21360, 4799, 5501, 4807, 5324, 11213, 5663, 19531, 5510]","[4416, 4417]",Not Found,0.0
0.5,P18-2092,Academic paper,What method achieved the highest Macro-F1 score on dataset D1?,"[4682, 4681, 4679, 4678, 4688, 4680, 4683, 4689, 15794, 4698]",[4681],2,1.0
0.5,P18-2092,Academic paper,What is the total number of positive samples in the Restaurant14 dataset (combining Train and Test)?,"[4665, 5114, 5092, 5119, 5129, 10409, 10205, 5124, 4151, 5096]",[4665],1,1.0
0.5,P18-2092,Academic paper,On which page does the paper present the  studies?,"[20049, 20365, 10343, 9994, 4596, 20361, 8900, 8959, 15687, 259]","[4684, 4685]",Not Found,0.0
0.5,P18-2092,Academic paper,What is the title of the paper with highest citations on Google Scholar for the last author?,"[6633, 8796, 15706, 7734, 20083, 13477, 6038, 18489, 9180, 7670]","[4633, 4703]",Not Found,0.0
0.5,P18-1046,Academic paper,What does the trend of accuracy indicate about the generator's capability as the adversarial training progresses?,"[4506, 4508, 4490, 4512, 5622, 4417, 5704, 4505, 5683, 4983]","[4508, 4500]",2,0.5
0.5,P18-1046,Academic paper,Which model showed the largest improvement in AUC value after the addition of DSGAN?,"[4520, 79, 10237, 4509, 4996, 15777, 10425, 4172, 4170, 1508]","[4520, 4512]",1,0.5
0.5,P18-1046,Academic paper,At which epoch does the accuracy of the discriminator for the relation type /people/person/place_lived show a critical point of decline?,"[4506, 4508, 4512, 4505, 4490, 5127, 20155, 8466, 4503, 5128]",[4506],1,1.0
0.5,P18-1046,Academic paper,What is the last reference mentioned in the paper?,"[5737, 4899, 15908, 137, 1963, 11957, 4978, 15779, 15834, 15879]",[4539],Not Found,0.0
0.5,P19-1561,Academic paper,Which defense mechanism resulted in the highest recovery of the original accuracy in the BERT model under the 'all' attack setting?,"[5693, 5687, 5695, 5683, 5692, 5622, 5360, 5632, 5671, 10247]",[5692],5,1.0
0.5,P19-1561,Academic paper,What is the Word Error Rate (WER) of the ATD spell-corrector model for the 'Key' attack?,"[5675, 5699, 5694, 5688, 5676, 5666, 5687, 5622, 5692, 4758]","[5675, 5660]",1,0.5
0.5,P18-1013,Academic paper,What is the confidence interval for the ROUGE scores reported in Table 2?,"[4290, 4293, 4292, 4291, 4297, 11877, 4296, 11883, 11888, 4210]",[4293],2,1.0
0.5,P18-1013,Academic paper,How many times does the paper mention GAN?,"[15517, 14569, 10429, 14771, 21384, 13312, 5197, 10133, 15228, 9971]","[4312, 4290, 4292, 4301]",Not Found,0.0
0.5,P19-1078,Academic paper,What type of copying mechanism does the TRADE model employ?,"[5049, 5055, 5050, 5034, 5121, 11975, 5048, 10248, 4359, 5051]",[5058],Not Found,0.0
0.5,P19-1078,Academic paper,Explain the function of the slot gate in the proposed TRADE model.,"[5055, 5121, 5124, 5034, 5049, 5050, 5051, 5045, 5044, 5139]",[5049],5,1.0
0.5,P19-1078,Academic paper,Which domain has the highest number of dialogues in the test set?,"[5093, 11147, 5034, 15943, 15942, 4102, 11070, 15810, 4294, 5771]",[5092],Not Found,0.0
0.5,P19-1078,Academic paper,"Which fine-tuning strategy resulted in the highest Joint goal accuracy for the ""Hotel"" domain after domain expansion?","[5125, 5123, 5114, 10405, 10292, 4182, 10371, 5086, 10406, 4174]",[5114],3,1.0
0.5,P19-1078,Academic paper,"By how much did the Joint goal accuracy in the ""Train"" domain improve when using the GEM fine-tuning strategy compared to training from scratch?","[5114, 5564, 5124, 5121, 4151, 10206, 19883, 5115, 5122, 10333]",[5114],1,1.0
0.5,P19-1078,Academic paper,Which domain showed the highest joint goal accuracy in the zero-shot experiments?,"[5034, 5120, 5139, 5119, 5108, 5102, 5213, 10432, 5112, 5116]","[5110, 5119]",4,0.5
0.5,P19-1078,Academic paper,What are the three major components of the proposed TRADE model as shown in Figure 2?,"[5049, 5055, 12579, 5121, 5051, 5048, 5501, 5745, 5124, 11411]",[5054],Not Found,0.0
0.5,P19-1470,Academic paper,Which model achieved the highest average human score for the oEffect relation?,"[5534, 5618, 5617, 5533, 5546, 4655, 5616, 8768, 4760, 5568]",[5534],1,1.0
0.5,P19-1470,Academic paper,What is the PPL score when using 50% of the training data according to Table 4?,"[5542, 4399, 5454, 5541, 10205, 5124, 4151, 5615, 10409, 4398]",[5542],1,1.0
0.5,P19-1470,Academic paper,What decoding method resulted in the highest average quality percentage for generating knowledge tuples according to Table 3?,"[5545, 5541, 20157, 14872, 5538, 11054, 4740, 5560, 5815, 4854]","[5541, 5533]",2,0.5
0.5,P19-1470,Academic paper,On which page does the paper detail the hyperparameter setting?,"[10343, 21930, 4763, 17741, 10365, 17739, 18843, 19777, 4910, 4641]",[5528],Not Found,0.0
0.5,P18-4013,Academic paper,What tools or techniques were used to handle the character sequence in the NER system to achieve better performance?,"[15987, 4392, 4853, 4226, 4860, 15991, 15901, 4763, 5684, 4359]",[4763],8,1.0
0.5,P18-4013,Academic paper,"According to Figure 4, does the training speed of NCRF++ continue to increase after a batch size of 100?","[4769, 4721, 4722, 4749, 4746, 5283, 4725, 4709, 4507, 4720]","[4755, 4766]",Not Found,0.0
0.5,P18-4013,Academic paper,What feature combination yielded the highest F score according to Table 2?,"[5211, 5454, 4296, 11153, 4656, 15886, 11103, 5536, 4610, 5204]",[4755],Not Found,0.0
0.5,P18-4013,Academic paper,Which model has the highest F1-value for Named Entity Recognition (NER) according to Table 1?,"[4746, 4170, 4172, 4150, 4151, 5702, 10248, 5327, 5676, 4371]",[4746],1,1.0
