lambda_rel,doc_name,domain,question,layout_retrieved,gt,first_hit_rank,recall
0.5,2023555902,Laws,What mechanism allows the Knesset to reenact a law struck down by the Supreme Court according to the proposed judicial reforms?,"[13559, 13540, 13618, 13546, 13591, 13622, 8649, 9339, 17605, 18810]",[13559],1,1.0
0.5,2023555905,Laws,Is it possible for foreign nationals to own land in the United Arab Emirates?,"[13931, 13934, 13932, 13935, 13659, 13933, 13825, 12689, 8974, 13936]","[13934, 13927]",2,0.5
0.5,2023555905,Laws,What are the consequences for a foreign national who changes their resident status and moves out of Iran without transferring their real estate rights?,"[13793, 1909, 12516, 13958, 12678, 14212, 14008, 13947, 13655, 12691]",[13793],1,1.0
0.5,2023555920,Laws,Has Greece enacted legislation regarding the registration of Artificial Intelligence systems?,"[15232, 15438, 15601, 15410, 16497, 16511, 15394, 15571, 15221, 19111]",[16488],Not Found,0.0
0.5,2023555920,Laws,Has the United Kingdom introduced a bill concerning the regulation of AI and workers' rights?,"[16514, 16507, 15664, 15660, 15658, 1277, 15795, 15662, 15564, 15384]","[16513, 16514]",1,0.5
0.5,2023555911,Laws,Is the EU sanctions framework applicable worldwide?,"[15861, 15868, 10449, 20828, 15834, 11996, 15037, 15856, 21911, 14970]","[15856, 15861]",1,1.0
0.5,2023555911,Laws,What significant legislative amendment did Estonia adopt in 2016 in response to human rights violations in foreign countries?,"[15848, 14366, 15817, 19036, 4915, 6420, 6558, 6445, 12531, 15820]",[15848],1,1.0
0.5,2023555911,Laws,What is the title of the document?,"[13957, 13956, 9763, 23447, 25983, 9760, 9759, 23742, 23741, 819]",[15802],Not Found,0.0
0.5,2021687414,Laws,Is the Belt and Road Initiative expected to have a negative impact on Pakistan's local fauna and flora?,"[8814, 8692, 8636, 8617, 8541, 8454, 9031, 8709, 8813, 8142]","[8811, 8814]",1,0.5
0.5,2021687414,Laws,"What model does China Exim Bank follow, which allows the use of natural resources as collateral for loans?","[8341, 8751, 8115, 8322, 8169, 8564, 8194, 8340, 8743, 8170]",[8341],1,1.0
0.5,2021687414,Laws,What are the expected economic impacts of the Djibouti International Free Trade Zone once it is completed?,"[8213, 8214, 8194, 8226, 8221, 8202, 8200, 14662, 13953, 13952]",[8214],2,1.0
0.5,2021687414,Laws,How is the Belt and Road Initiative (BRI) addressing the criticisms it has faced according to the researchers at the S. Rajaratnam School of International Studies?,"[8162, 8686, 9031, 8829, 9146, 9062, 8692, 8251, 9117, 9071]",[8162],1,1.0
0.5,2021687414,Laws,From which page does the document start to state the situations of Asia?,"[3236, 8961, 8797, 8117, 8921, 3235, 22095, 8116, 8125, 22094]",[8451],Not Found,0.0
0.5,2023555917,Laws,Does Bulgaria require a three-fourths majority for constitutional amendments?,"[15978, 15976, 15979, 15977, 15980, 15989, 15975, 15981, 15982, 15992]","[15977, 15978]",1,1.0
0.5,2023555917,Laws,What type of majority is needed in Austria's National Council to adopt laws with constitutional status?,"[15977, 15975, 15976, 15978, 15979, 15981, 15986, 15989, 15982, 15984]","[15989, 15990]",8,0.5
0.5,2023555917,Laws,Does the Constitution of the Philippines require a two-thirds majority to declare war?,"[15976, 15979, 15980, 15989, 15984, 15987, 15975, 15988, 15985, 568]","[15987, 15988]",6,1.0
0.5,2023555917,Laws,Explain the distinction between the three broad types of majority vote requirements outlined in the report.,"[15985, 15974, 15975, 15981, 15983, 15980, 15984, 15982, 15986, 15990]","[15972, 15973]",Not Found,0.0
0.5,2023555917,Laws,Does Costa Rica require a two-thirds majority of all members for approving international treaties?,"[15979, 15976, 15988, 15989, 15980, 15975, 15993, 15978, 15981, 15982]","[15978, 15979]",1,1.0
0.5,2023555917,Laws,On which page does the document list the information about France?,"[17146, 2299, 3654, 15210, 13408, 17145, 19190, 13973, 19193, 19213]","[15980, 15981]",Not Found,0.0
0.5,2023555917,Laws,What is the title of the document?,"[13957, 13956, 9763, 23447, 25983, 9760, 9759, 23742, 23741, 819]",[15965],Not Found,0.0
0.5,2023555919,Laws,Is normal operation of a commercial drone prohibited in Brazil if the license has expired for more than 30 days?,"[16021, 16083, 16010, 16312, 16086, 16009, 16202, 17395, 16287, 16017]","[16185, 16196]",Not Found,0.0
0.5,2023555919,Laws,How many hours of flying experience with the type of AV for which the license is requested must an applicant have to apply for an AV license in Israel?,"[16418, 16408, 16372, 16434, 16420, 16393, 16377, 16012, 16199, 16388]",[16418],1,1.0
0.5,2023555919,Laws,When was the report released?,"[13116, 13048, 1304, 16884, 17994, 25059, 7624, 23065, 17550, 2767]",[15996],Not Found,0.0
0.5,2023555919,Laws,From which page does the report detail the situations of India?,"[5635, 21151, 12125, 5633, 8459, 5636, 5634, 17241, 24778, 13947]",[16326],Not Found,0.0
0.5,2021687415,Laws,What is the estimated value of the UK's market for automated vehicles by 2035?,"[9700, 9729, 10892, 9697, 9703, 9711, 9715, 9714, 9727, 9716]",[9700],1,1.0
0.5,2021687415,Laws,Which institution in Turkey has the authority for type approval of motor vehicles under EU rules?,"[9602, 9619, 9609, 9612, 9253, 9610, 9615, 9708, 9271, 9614]",[9602],1,1.0
0.5,2021687415,Laws,What regulation requires manufacturers to ensure vehicles minimize the risk of injury to occupants and other road users?,"[9316, 9368, 9289, 9260, 9306, 9449, 9366, 9503, 9447, 9364]",[9316],1,1.0
0.5,2021687415,Laws,How many countries or institutions are listed on the cover?,"[20241, 13959, 8145, 20329, 19206, 13738, 24786, 14826, 16516, 20538]",[9238],Not Found,0.0
0.5,2021687415,Laws,From which page does the document present the information about Spain?,"[4989, 21750, 7953, 12212, 12224, 9346, 21745, 12215, 21748, 9326]",[9321],Not Found,0.0
0.5,2019670779,Laws,Does Israeli law require a specific license for each cosmetic product in addition to a general cosmetic license?,"[1534, 1528, 1537, 1529, 1542, 1536, 5842, 1564, 1569, 1548]",[1528],2,1.0
0.5,2019670779,Laws,How does the TGA relate to the mandatory reporting obligations to the ACCC for adverse events caused by therapeutic goods?,"[1282, 1274, 1262, 15261, 15277, 1239, 11273, 18517, 1236, 11157]",[1282],1,1.0
0.5,2019670779,Laws,How many countries or institutions are listed on the cover of the report?,"[20247, 16530, 13973, 19211, 12324, 12720, 15816, 18034, 13640, 8097]",[1198],Not Found,0.0
0.5,2019670779,Laws,How many pages does the document have?,"[15810, 2226, 18028, 15813, 15809, 13528, 18507, 12417, 11881, 2229]",[1746],Not Found,0.0
0.5,2022666109,Laws,Has a bill been introduced in the US Senate to revise ethylene oxide emissions standards under the Clean Air Act?,"[11765, 11064, 11755, 11754, 11874, 1350, 11746, 11761, 10886, 11758]","[11765, 11759]",1,0.5
0.5,2022666109,Laws,On what date did President Biden sign the National Security Memorandum to address IUU fishing and related harmful fishing practices?,"[11795, 11794, 6039, 10174, 21464, 6015, 21995, 292, 19060, 14602]","[11795, 11788]",1,0.5
0.5,2022666109,Laws,Did the D.C. Circuit Court find that generation shifting can be considered a system of emission reduction under section 111?,"[11759, 11755, 11763, 11761, 7786, 4976, 3360, 22878, 18363, 22850]",[11759],1,1.0
0.5,2022666109,Laws,How does the Paris Agreement aim to address climate change?,"[10187, 11791, 10185, 8176, 10186, 15821, 11611, 24742, 24659, 23404]",[11791],2,1.0
0.5,2022666109,Laws,Is there a research collaboration between the UK and the US on air quality?,"[11797, 11796, 11798, 11807, 11799, 11741, 9213, 11742, 2194, 11814]","[11792, 11797]",1,0.5
0.5,2022666109,Laws,Are Welsh ministers required to consult the natural resources body for Wales before making regulations?,"[11856, 11703, 18736, 9462, 10539, 6108, 15795, 16381, 15794, 11958]",[11856],1,1.0
0.5,2022666109,Laws,Did President Donald J. Trump withdraw the US from the Paris Agreement?,"[11792, 11420, 447, 588, 41, 14966, 590, 488, 9111, 11807]","[11792, 11786]",1,0.5
0.5,2022666100,Laws,Is the establishment of administrative organs and the determination of their powers exclusively regulated by law according to the Turkish Constitution?,"[11393, 6836, 9763, 12720, 8018, 18937, 21860, 20889, 12723, 13962]",[11386],Not Found,0.0
0.5,2022666100,Laws,What is the hierarchical status of CBKs that are not issued during and related to a state of emergency?,"[11367, 11381, 11380, 11404, 11383, 11368, 11419, 11406, 11395, 11418]",[11367],1,1.0
0.5,2022666100,Laws,How many pages does the document have?,"[15810, 2226, 18028, 15813, 15809, 13528, 12417, 18507, 11881, 2229]",[11420],Not Found,0.0
0.5,2022666107,Laws,"What European standard must structural elements of glued laminated wood and glued solid wood conform to, according to the 2018 Ministerial Decree?","[11534, 11537, 11532, 11535, 11539, 11533, 11538, 11584, 11530, 11518]",[11534],1,1.0
0.5,2022666107,Laws,What must be done to mass timber with rectangular sections according to the circular issued by the Ministry of Infrastructure and Transportation?,"[18664, 19266, 11554, 6165, 1294, 11610, 11542, 11447, 16443, 11306]",[11543],Not Found,0.0
0.5,2022666107,Laws,How many countries are listed on the cover of the report?,"[13959, 7239, 13957, 15903, 13640, 7257, 15908, 8147, 16473, 21639]",[11422],Not Found,0.0
0.5,2022666107,Laws,When was the report released?,"[13116, 1304, 13048, 16884, 17994, 25059, 7624, 23065, 5554, 17550]",[11423],Not Found,0.0
